"id","shop_id","ss_social_account_id","name","account_center_id","center_id","data_source_id","account_center_name","center_name","target_market","content_language","utm_tag","auto_refresh_at","auto_refresh_period","auto_refresh_submit_run_time","auto_refresh_fetch_run_time","timezone","auto_apply_mapping","type_get_product","collection_ids","collection_categories","filter_statement","show_columns","last_submit","last_fetch","manual_submit","status","processing","is_re_assign","check_migrate","is_uninstall","check_migrate_categories","social_type","shop_ids","rules","created_at","updated_at","user_id","schedule","fbe_ids"
142,12,25,"geyfyu","107218490711126958621","274829503",{},{},{},"VN","en",{},"03:55:20","3 hour","2020-12-07 06:55:00","2020-12-07 09:55:00",{},True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Merchant Center"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 6, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 7, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:56:09","2020-12-07 06:55:24",False,"ACTIVATED",{},False,True,False,True,"google","[12]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:55:20","2020-12-07 06:55:24",2,"hourly",{}
141,9,3,"123","2955074047936185","300991664555547","388711022445792","Tram's Business","TramTTM_2","FB","fb",{},"03:54:27","3 hour","2020-12-07 09:54:00","2020-11-30 04:09:27",{},True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:54:11","2020-11-30 03:54:27",False,"ACTIVATED",{},False,True,False,True,"facebook","[9]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:54:27","2020-12-07 06:54:11",2,"hourly",{}
140,76,8,"hhhhhhhh","625331411502991","266117158023473",{},"Codeby","Hello world - Catalog","FB","fb",{},"03:51:32","8 hour","2020-12-07 11:51:00","2020-11-30 04:06:32","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:52:15","2020-11-30 03:51:32",False,"ACTIVATED",{},False,True,False,True,"facebook","[76]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:51:32","2020-12-07 03:52:21",8,"hourly","{""pages"": [""1390920021193494""], ""catalog"": {""id"": ""385244009149569"", ""name"": ""Shopify Product Catalog""}, ""business"": {""id"": ""433862160405134"", ""name"": ""HelloApps""}, ""pixel_id"": ""1356101674511580"", ""profiles"": [""1390920021193494"", ""17841400082478643""], ""catalog_id"": ""385244009149569"", ""instagram_profiles"": [""17841400082478643""], ""business_manager_id"": ""433862160405134"", ""external_business_id"": ""socialshop_80_1606710335""}"
139,8,3,"qaz","2955074047936185","300991664555547","1658224871014897","Tram's Business","TramTTM_2","FB","fb",{},"03:51:18","3 hour","2020-12-07 09:51:00","2020-11-30 04:06:18",{},True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:51:10","2020-11-30 03:51:19",False,"ACTIVATED",{},False,True,False,True,"facebook","[8]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:51:18","2020-12-07 06:51:10",2,"hourly",{}
137,76,8,"ggggg","242114110538555","3292591407506268","781227595790755","HelloApps","Products for Sleek (112465203887639)","FB","fb",{},"03:49:34","8 hour","2020-12-07 11:49:00","2020-11-30 04:04:34","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:50:06","2020-11-30 03:49:35",False,"ACTIVATED",{},False,True,False,True,"facebook_fbe","[76]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:49:34","2020-12-07 03:50:06",8,"hourly","{""pages"": [""1390920021193494""], ""catalog"": {""id"": ""385244009149569"", ""name"": ""Shopify Product Catalog""}, ""business"": {""id"": ""433862160405134"", ""name"": ""HelloApps""}, ""pixel_id"": ""1356101674511580"", ""profiles"": [""1390920021193494"", ""17841400082478643""], ""catalog_id"": ""385244009149569"", ""instagram_profiles"": [""17841400082478643""], ""business_manager_id"": ""433862160405134"", ""external_business_id"": ""socialshop_80_1606710335""}"
136,12,3,"qwerer","2955074047936185","605116190376369","293603925357443","Tram's Business","TramTTM_1","FB","fb",{},"03:49:09","3 hour","2020-12-07 09:49:00","2020-11-30 04:04:09",{},True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:49:14","2020-11-30 03:49:09",False,"ACTIVATED",{},False,True,False,True,"facebook","[12]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:49:09","2020-12-07 06:49:14",2,"hourly",{}
134,12,3,"123","2955074047936185","300991664555547","667057207183925","Tram's Business","TramTTM_2","FB","fb",{},"03:47:38","3 hour","2020-12-07 09:47:00","2020-11-30 04:02:38",{},True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:47:04","2020-11-30 03:47:39",False,"ACTIVATED",{},False,True,False,True,"facebook","[12]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:47:38","2020-12-07 06:47:04",2,"hourly",{}
133,50,3,"FBC 3","2955074047936185","605116190376369","3100134523420251","Tram's Business","TramTTM_1","FB","fb",{},"03:46:39","3 hour","2020-12-07 09:46:00","2020-11-30 04:01:39","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:46:12","2020-11-30 03:46:39",False,"ACTIVATED",{},False,True,False,True,"facebook","[50]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:46:39","2020-12-07 06:46:12",2,"hourly",{}
132,76,8,"ccccc","433862160405134","385244009149569","661914661116115","HelloApps","Shopify Product Catalog","FB","fb",{},"03:46:06","8 hour","2020-12-07 11:46:00","2020-11-30 04:01:06","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:47:06","2020-11-30 03:46:06",False,"ACTIVATED",{},False,True,False,True,"facebook","[76]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:46:06","2020-12-07 03:47:06",8,"hourly","{""pages"": [""1390920021193494""], ""catalog"": {""id"": ""385244009149569"", ""name"": ""Shopify Product Catalog""}, ""business"": {""id"": ""433862160405134"", ""name"": ""HelloApps""}, ""pixel_id"": ""1356101674511580"", ""profiles"": [""1390920021193494"", ""17841400082478643""], ""catalog_id"": ""385244009149569"", ""instagram_profiles"": [""17841400082478643""], ""business_manager_id"": ""433862160405134"", ""external_business_id"": ""socialshop_80_1606710335""}"
131,50,3,"FBC 2","2955074047936185","2918310018272424","430138941331018","Tram's Business","Catalog new","FB","fb",{},"03:45:19","3 hour","2020-12-07 09:45:00","2020-11-30 04:00:19","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:45:09","2020-11-30 03:45:20",False,"ACTIVATED",{},False,True,False,True,"facebook","[50]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:45:19","2020-12-07 06:45:09",2,"hourly",{}
130,17,3,"FBC","2955074047936185","300991664555547",{},"Tram's Business","TramTTM_2","FB","fb",{},"03:42:33","3 hour","2020-12-07 09:42:00","2020-11-30 03:57:33","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Facebook Catalog"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Facebook Product Category"", ""index"": 6, ""column"": ""fb_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 7, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 8, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 06:42:04","2020-11-30 03:42:34",False,"ACTIVATED",{},False,True,False,True,"facebook","[17]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:42:33","2020-12-07 06:42:04",2,"hourly",{}
129,77,7,"bbb","114715924284852674969","282907386",{},{},{},"AE","ar",{},"03:36:46","8 hour","2020-12-07 11:36:00","2020-12-07 11:36:00","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Merchant Center"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 6, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 7, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:37:09","2020-12-07 03:37:06",False,"ACTIVATED",{},False,True,False,True,"google","[77]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:36:46","2020-12-07 03:37:09",5,"hourly",{}
128,77,7,"aaaaa","114715924284852674969","282907386",{},{},{},"VN","en",{},"03:35:05","8 hour","2020-12-07 11:35:00","2020-12-07 11:35:00","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Merchant Center"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 6, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 7, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:36:05","2020-12-07 03:36:15",False,"ACTIVATED",{},False,True,False,True,"google","[77]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:35:05","2020-12-07 03:36:15",5,"hourly",{}
127,77,7,"Merchant","114715924284852674969","282907386",{},{},{},"VN","vi",{},"03:32:59","8 hour","2020-12-07 11:32:00","2020-12-07 11:32:00","Asia/Bangkok",True,{},{},{},{},"[{""name"": ""Title"", ""index"": 1, ""column"": ""title"", ""isShow"": true}, {""name"": ""ID"", ""index"": 2, ""column"": ""offer_id"", ""isShow"": true}, {""name"": ""Status"", ""index"": 3, ""column"": ""status"", ""isShow"": true}, {""name"": ""Errors From Merchant Center"", ""index"": 4, ""column"": ""errors"", ""isShow"": true}, {""name"": ""Google Product Category"", ""index"": 5, ""column"": ""google_product_category"", ""isShow"": false}, {""name"": ""Product Link"", ""index"": 6, ""column"": ""link"", ""isShow"": false}, {""name"": ""Image Link"", ""index"": 7, ""column"": ""image_link"", ""isShow"": false}, {""name"": ""Condition"", ""index"": 12, ""column"": ""condition"", ""isShow"": false}, {""name"": ""Brand"", ""index"": 13, ""column"": ""brand"", ""isShow"": false}, {""name"": ""Product Type"", ""index"": 16, ""column"": ""product_types"", ""isShow"": false}, {""name"": ""Custom Label 0"", ""index"": 19, ""column"": ""custom_label_0"", ""isShow"": false}, {""name"": ""Custom Label 1"", ""index"": 20, ""column"": ""custom_label_1"", ""isShow"": false}, {""name"": ""Custom Label 2"", ""index"": 21, ""column"": ""custom_label_2"", ""isShow"": false}, {""name"": ""Custom Label 3"", ""index"": 22, ""column"": ""custom_label_3"", ""isShow"": false}, {""name"": ""Custom Label 4"", ""index"": 23, ""column"": ""custom_label_4"", ""isShow"": false}]","2020-12-07 03:33:14","2020-12-07 03:33:14",False,"ACTIVATED",{},False,True,False,True,"google","[77]","{""includes"": [], ""includes_status"": false}","2020-11-30 03:32:59","2020-12-07 03:33:14",5,"hourly",{}
